acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade
0.7170000000000001,['Annette Funicello'],0.47700000000000004,145813,0.33799999999999997,0,1kOKcxYSK4FID1apuNV8qe,5.7700000000000007e-05,0,0.33299999999999996,-11.562000000000001,1,How Will I Know My Love,11,1/1/1960,0.027000000000000003,69.558,0.46,1960,1960.0
0.823,"[""The Highway Q.C.'s"", 'Johnnie Taylor']",0.444,163312,0.36700000000000005,0,1sXggS0N29UWc6eqcZbq6C,0.0,10,0.111,-11.321,1,I Dreamed That Heaven Was Like This,10,1/1/1960,0.0659,138.08100000000002,0.597,1960,1960.0
0.478,['Mohammed Rafi'],0.414,361640,0.648,0,1ylAweVRea02xywEm0mpRT,0.0024,2,0.215,-9.9,1,Madhuban Mein Radhika Nache Re,14,11/4/1960,0.161,180.333,0.8220000000000001,1960,1960.0
0.746,['Sam Cooke'],0.6579999999999999,148320,0.545,0,21AGQDuQngXn4D9FjoVvuv,0.0,7,0.21100000000000002,-10.87,1,(Ain't That) Good News,13,1/1/1960,0.126,116.539,0.95,1960,1960.0
0.872,"['Mukesh', 'Lata Mangeshkar']",0.293,262907,0.5670000000000001,0,21JWSU1TRf2il6ZB1nkIst,0.00212,9,0.44,-7.705,0,Aa Ab Laut Chalen,15,12/1/1960,0.0394,146.359,0.669,1960,1960.0
0.956,['Miklós Rózsa'],0.156,123800,0.151,0,24xyGYPGUmc0TKCDae7xHe,0.69,1,0.129,-17.746,1,Adoration of the Magi,18,1/29/1960,0.0352,79.98,0.10300000000000001,1960,1960.0
0.7929999999999999,['Chuck Berry'],0.6920000000000001,126227,0.622,0,26VeLcnNOv7iOtzb7VuHZF,0.00021,10,0.149,-12.411,1,Confessin' The Blues,20,1/1/1960,0.0518,119.60700000000001,0.79,1960,1960.0
0.586,"['Bhupinder Singh', 'Suresh Wadkar']",0.5870000000000001,232120,0.552,0,2ObmoOM8SeI62yx1t0ysq9,1.07e-05,7,0.537,-9.122,0,Huzur Is Kadar,14,12/1/1960,0.0407,120.259,0.32,1960,1960.0
0.8009999999999999,['Dueto America'],0.71,191170,0.6729999999999999,0,2SDhhoQf6mBcfFBSu3cRcX,1.94e-06,10,0.0846,-9.365,1,El Venadito - Remastered,15,1/1/1960,0.0445,122.698,0.67,1960,1960.0
0.701,['Muddy Waters'],0.40399999999999997,138440,0.846,0,2Uh8QVIKuZHcw7Swrsec3w,0.0,11,0.434,-4.728,0,Meanest Woman,16,11/15/1960,0.0561,114.867,0.723,1960,1960.0
0.966,['Etta James'],0.381,346787,0.0812,0,2aHJDove8R5ZQ5L3v8t2sL,0.00233,3,0.10800000000000001,-12.993,1,My Funny Valentine,16,1960,0.0338,66.884,0.105,1960,1960.0
0.695,['Elmore James'],0.419,152893,0.675,0,2cr2rjdV2JOz1J0prTiPOG,0.00032,2,0.0762,-5.4910000000000005,1,Shake Your Money Maker,14,6/11/1960,0.0776,200.96,0.65,1960,1960.0
0.9640000000000001,"['Ludwig van Beethoven', 'London Symphony Orchestra', 'Josef Krips', 'Jennifer Vyvyan', 'Shirley Verrett', 'Rudolf Petrak', 'Donaldson Bell']",0.28,1479371,0.195,0,2nkg4goqfFxOZb9ycPVAzE,0.395,2,0.127,-19.037,1,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": IV. Presto - Allegro assai - Choral Finale",18,1/1/1960,0.0457,113.81700000000001,0.0748,1960,1960.0
0.762,['Marilyn Monroe'],0.645,309240,0.358,0,2skW9V6bktJhfTP2eNflBP,1.15e-06,7,0.192,-9.984,1,My Heart Belongs to Daddy,14,1960,0.39899999999999997,124.757,0.677,1960,1960.0
0.889,['Ahmad Jamal'],0.701,284173,0.282,0,2tuwtuEEP1qhCvwZSRVUBA,0.948,2,0.192,-18.049,0,Raincheck,13,1/7/1960,0.0281,92.90700000000001,0.867,1960,1960.0
0.9570000000000001,['Bill Evans Trio'],0.664,270867,0.22699999999999998,0,338QmBR6psckp69A0SQ3kG,0.904,0,0.121,-14.015999999999998,1,Witchcraft,10,1960,0.0492,92.323,0.46399999999999997,1960,1960.0
0.8220000000000001,['Johnny Cash'],0.515,125240,0.292,0,36OLqqsiE784nBYcfAXJG7,0.00722,8,0.18600000000000003,-11.110999999999999,1,I'd Just Be Fool Enough (To Fall),14,1/1/1960,0.0323,129.53799999999998,0.637,1960,1960.0
0.615,"['Jimmy Bryant', 'Speedy West']",0.802,134667,0.57,0,3LDK8UC8kb2choD6TMgHtq,0.7340000000000001,9,0.0518,-11.232000000000001,1,Railroadin',12,1960,0.0273,97.848,0.9329999999999999,1960,1960.0
0.501,['Johnny Cash'],0.652,141107,0.324,0,3MT1a2NFkw3FQXZuB6yAzF,0.0006490000000000001,10,0.149,-10.77,1,My Shoes Keep Walking Back to You,15,1/1/1960,0.0285,63.79,0.602,1960,1960.0
0.79,"['Dinah Washington', 'Brook Benton']",0.177,158800,0.332,0,3UyNLEc4CbNE9b634PVlOI,2.95e-06,9,0.0725,-11.344000000000001,1,Someone To Believe In,16,7/5/1960,0.0344,176.543,0.27,1960,1960.0
0.748,"['Pyotr Ilyich Tchaikovsky', 'Leonard Bernstein', 'New York Philharmonic', 'David Nadien']",0.24600000000000002,283893,0.0706,0,3wDsn8gUs6iMT3OXcltysk,0.266,9,0.134,-24.98,1,"Swan Lake, Op. 20, TH 12: No. 5b, Pas de deux. Andante - Allegro",20,1960,0.0441,105.179,0.0792,1960,1960.0
0.9570000000000001,['Ernestine Anderson'],0.348,158373,0.0156,0,3y2T4X0ECN8LWG72gKIjFL,0.0,10,0.14400000000000002,-25.403000000000002,0,Moonlight In Vermont,17,1/1/1960,0.0375,107.57700000000001,0.152,1960,1960.0
0.94,['Connie Francis'],0.245,199960,0.23,0,40xaBL7nsNi2dnKQP9orWn,6.43e-05,4,0.128,-13.003,1,Summertime In Venice,15,1/1/1960,0.0344,71.585,0.161,1960,1960.0
0.935,"['Dinah Washington', 'Brook Benton']",0.525,143600,0.231,0,48hoSg5gczexgt15CA1h20,0.000248,10,0.133,-12.642000000000001,1,I Do,17,7/5/1960,0.027000000000000003,97.384,0.284,1960,1960.0
0.445,['Muddy Waters'],0.266,161267,0.598,0,4ASHM48Ufi1bEjJttPdxZC,2.79e-06,9,0.0702,-6.187,1,Soon Forgotten,16,11/15/1960,0.0416,184.062,0.604,1960,1960.0
0.851,['Hugo Montenegro'],0.653,140133,0.599,0,4BV0UNGTuLSmSvy3UXAAAV,0.8440000000000001,1,0.0723,-12.470999999999998,1,Tea For Two,16,2/14/1960,0.066,121.079,0.927,1960,1960.0
0.941,['Ella Fitzgerald'],0.22399999999999998,165813,0.16,0,4JfmVZv6rhWBxKSf7xfe5F,9.070000000000001e-05,0,0.282,-12.478,1,The Secret Of Christmas,16,1/1/1960,0.0334,86.18799999999999,0.0909,1960,1960.0
0.78,['Wes Montgomery'],0.467,241187,0.371,0,4NJpFdoVxCp6G5zpoxO2SZ,0.00703,0,0.11900000000000001,-12.174000000000001,0,Montgomeryland Funk,18,1960,0.0475,168.765,0.657,1960,1960.0
0.965,['Sam Cooke'],0.289,167187,0.175,0,4gb9Yb7Xffzno4IGgik58t,0.0262,2,0.332,-13.370999999999999,1,I'm Walking Behind You,14,1960-08,0.0394,74.957,0.299,1960,1960.0
0.987,"['Johann Sebastian Bach', 'Glenn Gould']",0.265,180147,0.294,0,4uXbAS4auAZxaaLVwLkxO2,0.912,5,0.198,-21.629,1,"Italian Concerto in F Major, BWV 971: III. Presto",18,1960,0.0318,141.83,0.917,1960,1960.0
0.826,['Ahmad Jamal'],0.642,160520,0.336,0,4v35SX13TAT7FMO3HUOs8d,0.764,8,0.39,-15.815999999999999,1,Rhumba No. 2,13,1/7/1960,0.0425,87.671,0.8440000000000001,1960,1960.0
0.731,['Julie London'],0.545,135827,0.301,0,4zlOoIuFkgQjG6wJQ9ocPn,6.19e-06,0,0.22399999999999998,-14.050999999999998,1,You Stepped Out Of A Dream,15,4/1/1960,0.0454,126.037,0.305,1960,1960.0
0.932,['Patti Page'],0.589,191440,0.275,0,5489YzOo19Ism2xHT5nUaG,0.0,10,0.33299999999999996,-11.375,1,Mister And Mississippi,17,9/7/1960,0.0926,131.60399999999998,0.5589999999999999,1960,1960.0
0.831,['Johnny Cash'],0.753,144036,0.29100000000000004,0,5BF0qhKCxdHDaX4HVUdKq3,1.56e-05,6,0.128,-10.389000000000001,1,I Heard That Lonesome Whistle,13,1960,0.0405,92.719,0.545,1960,1960.0
0.682,['The Everly Brothers'],0.652,140960,0.45399999999999996,0,5JE8ZuoxBJgQjTWRBY8o0U,4.51e-05,0,0.11199999999999999,-11.934000000000001,1,Baby What You Want Me to Do - Remastered Version,17,1960-10,0.026000000000000002,99.804,0.887,1960,1960.0
0.485,['The Brothers Four'],0.516,169973,0.423,0,5VEz0liHjB5Qj5GzE71DdA,0.0,8,0.207,-14.158,1,I Am A Roving Gambler,16,7/14/1960,0.0294,106.90100000000001,0.96,1960,1960.0
0.775,['Sonny Clark'],0.48100000000000004,315429,0.361,0,5Xi3hM630otOQjUmJPE4Nj,0.6890000000000001,2,0.191,-13.517000000000001,0,Sonia,15,3/23/1960,0.0406,118.815,0.44,1960,1960.0
0.722,['Dion & The Belmonts'],0.502,124507,0.741,0,5iRITXD8fxPaBBS03UtYWd,0.0,2,0.113,-6.212999999999999,1,My Private Joy,13,1/1/1960,0.0399,156.141,0.9620000000000001,1960,1960.0
0.715,['Nat King Cole'],0.645,107400,0.37,0,5mbqW5nv7IFV8iXpLq8zT8,0.0,1,0.0535,-12.525,1,(I Would Do) Anything For You,20,1/1/1960,0.0847,94.833,0.865,1960,1960.0
0.805,['Peggy Lee'],0.659,147733,0.14400000000000002,0,66zkjSwp3rApRLsH7TwkVc,0.0,0,0.303,-14.290999999999999,1,Whee Baby,17,5/1/1960,0.083,116.863,0.452,1960,1960.0
0.892,['Nelson Gonçalves'],0.596,185667,0.314,0,67LQpgGMjI0jnXo9lRj07C,1.34e-06,9,0.168,-10.024,0,A Volta do Boêmio,42,1960,0.028999999999999998,99.44200000000001,0.599,1960,1960.0
0.775,['Sonny Stitt'],0.5820000000000001,275520,0.292,0,6DaExxnrF56oEF0qHR3Izl,0.0782,2,0.0965,-14.030999999999999,1,I'll Remember April,10,1/1/1960,0.0466,110.346,0.469,1960,1960.0
0.772,['Don Ralke'],0.467,173413,0.205,0,6NTceHSsE8bSWBE0hEVUUl,0.000973,0,0.10800000000000001,-25.311,0,Fascinating Rhythm,12,1960,0.136,173.37,0.898,1960,1960.0
0.753,['La Sonora Santanera'],0.7959999999999999,179840,0.6709999999999999,0,6W5vzP6Jzt7Uzx4HDpnBFf,0.0,0,0.133,-6.812,0,La Boa,10,1960,0.0581,122.851,0.899,1960,1960.0
0.249,['Ornette Coleman'],0.514,315400,0.272,0,6dFKAQjsyP8mXKl8IjlGfj,0.27699999999999997,0,0.0766,-17.073,1,Forerunner,14,1960,0.0641,145.215,0.5720000000000001,1960,1960.0
0.6809999999999999,['Mel Tormé'],0.535,159400,0.207,0,6hHhHsmRteD8rn4xPvQhUa,0.0,4,0.242,-15.807,1,No Moon At All,13,1960,0.0872,148.183,0.565,1960,1960.0
0.6759999999999999,"['Mel Tormé', 'The Marty Paich Orchestra']",0.631,168373,0.28300000000000003,0,6hY98FQBkn7yb0UjaneOOg,0.0,8,0.0752,-16.004,1,Too Darn Hot,14,1/1/1960,0.145,126.64299999999999,0.772,1960,1960.0
0.943,['Bob Newhart'],0.447,314467,0.85,0,6oexLAX9VmD0gocRfGyDvu,0.00011599999999999999,11,0.8059999999999999,-14.257,1,Automation and a Private in Washington's Army,12,1960,0.917,134.304,0.21,1960,1960.0
0.897,['Kitty Kallen'],0.342,172427,0.313,0,6p2J9zrPTZaUP4d0OlUjtA,1.06e-06,5,0.155,-15.151,1,Blues in My Heart,14,1960,0.028999999999999998,78.932,0.405,1960,1960.0
0.61,['Enrique Guzman'],0.312,172667,0.37200000000000005,0,6punhea3aLO1amgBFe5Onz,0.0,5,0.38,-9.472000000000001,1,Gracias por el Recuerdo (Thanks for the Memory),28,1960,0.0273,82.965,0.332,1960,1960.0
0.77,['Peggy Lee'],0.6779999999999999,149093,0.121,0,6qKoiRH9RIq55MaIPjhFzW,0.0,7,0.187,-16.664,1,You Don't Know - 1958 Version,17,5/1/1960,0.0362,104.915,0.69,1960,1960.0
0.619,['Johnny Cash'],0.632,174467,0.575,0,6ypHcuwudAwIkp9hHDwLR2,0.0,5,0.174,-11.244000000000002,0,When Papa Played the Dobro,14,9/1/1960,0.311,98.59700000000001,0.743,1960,1960.0
0.804,['Ella Fitzgerald'],0.493,184667,0.516,0,73pY5qVYRZib6c90ybKrNX,0.0,7,0.9590000000000001,-13.487,0,"The Lady Is A Tramp - Live In Berlin, Germany/1960",18,1/1/1960,0.35,123.06299999999999,0.517,1960,1960.0
0.33,['Ornette Coleman'],0.5710000000000001,330960,0.264,0,74ZDVhXBegMADxv0thqBpL,0.5479999999999999,0,0.24600000000000002,-16.709,1,Bird Food,15,1960,0.0808,122.012,0.747,1960,1960.0
0.899,['Arthur Lyman'],0.32799999999999996,159920,0.0552,0,75d5BnaGzpHaTTVxRJtRkm,0.6890000000000001,0,0.18,-28.69,1,Moon of Manakoora,13,1960,0.0423,113.53200000000001,0.113,1960,1960.0
0.657,['Bobby Vee'],0.486,141840,0.228,0,7BjfhLDrFRE6omVIMzY8Fq,0.0,2,0.129,-12.364,1,Since I Met You Baby,16,1/1/1960,0.0275,87.333,0.617,1960,1960.0
0.79,"['Ella Fitzgerald', 'The Paul Smith Quartet']",0.545,154160,0.465,0,7M4hyIZvWc5M9rqfBxKQn7,0.0,5,0.948,-13.753,0,Gone With The Wind - Live,20,1/1/1960,0.435,150.42,0.759,1960,1960.0
0.863,['Dinah Washington'],0.317,220160,0.127,0,7auidy63VscuwuqpAt5vap,1.49e-05,5,0.0817,-14.784,1,Stardust,11,1/1/1960,0.0351,89.77600000000001,0.22699999999999998,1960,1960.0
0.82,['Dinah Washington'],0.45899999999999996,211267,0.261,0,7mi2loWXi3tAFV9Y0ZWe5d,0.00257,3,0.312,-9.451,1,There Goes My Heart,18,7/5/1960,0.0275,60.836000000000006,0.218,1960,1960.0
0.9079999999999999,['Miklós Rózsa'],0.546,115933,0.183,0,7pt33NzceoIZkqaZebzEuU,0.977,0,0.13699999999999998,-16.22,1,Marcia Romana - Extended Version,19,1/29/1960,0.0293,107.749,0.29100000000000004,1960,1960.0
0.852,['Los Blue Caps'],0.228,139933,0.67,0,7yjnEE3OeagYs8QI8cQYcH,0.0269,6,0.177,-9.892999999999999,0,¿Por Qué Te Amo? - Why Do I Love You So,23,1960,0.0459,67.792,0.52,1960,1960.0
0.875,"['Nat Adderley', 'Wes Montgomery', 'Bobby Timmons', 'Percy Heath', 'Sam Jones']",0.6809999999999999,255720,0.305,0,03IIOmaxjRFVCunMf4SOgD,0.455,0,0.0948,-14.571,0,Work Song,18,1960,0.0421,78.068,0.494,1960,1960.0
0.7490000000000001,['Ella Fitzgerald'],0.452,195747,0.3,0,0AqIhsraOrAQn2KhlRidrW,0.0,0,0.255,-11.946,0,Good Morning Blues,15,1/1/1960,0.0444,121.23,0.544,1960,1960.0
0.9329999999999999,"[""Anita O'Day""]",0.461,197707,0.0314,0,0H92kSnK1JK5abIdkWko6o,0.00022999999999999998,10,0.0858,-22.119,1,Easy Living,11,1/1/1960,0.0381,62.738,0.177,1960,1960.0
0.534,['Annette Funicello'],0.521,131467,0.552,0,0LXjr6GULp2eBZUTeusblv,0.0,0,0.11699999999999999,-8.36,1,Holiday in Hawaii,10,1/1/1960,0.0372,166.775,0.8140000000000001,1960,1960.0
0.981,"['Ludwig van Beethoven', 'London Symphony Orchestra', 'Josef Krips']",0.24100000000000002,963387,0.10400000000000001,0,0arkoVqGcME39gBkRAnv9L,0.871,7,0.0576,-18.413,0,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": I. Allegro ma non troppo, un poco maestoso",19,1/1/1960,0.0373,140.137,0.10800000000000001,1960,1960.0
0.0149,['Sandy Nelson'],0.379,182533,0.754,0,0b6gDFi2UJhDDFk3vOIHxL,0.835,6,0.10400000000000001,-12.292,0,Teen Beat,12,1/1/1960,0.0581,187.07,0.537,1960,1960.0
0.948,['Wes Montgomery'],0.47700000000000004,212027,0.254,0,0bZYD6KfJHLdRBzNhGhrLM,0.604,3,0.10400000000000001,-14.761,1,Renie,14,1960,0.0422,95.632,0.6970000000000001,1960,1960.0
0.526,['Annette Funicello'],0.33799999999999997,125853,0.46799999999999997,0,0gPUxjftGzOvdCc5V7ooK7,0.0,2,0.312,-9.392999999999999,1,Blue Hawaii,10,1/1/1960,0.0322,110.04899999999999,0.753,1960,1960.0
0.845,['Eric Dolphy'],0.607,288240,0.32799999999999996,0,0nGovbMScsp3H4eeK277XB,0.807,11,0.205,-13.43,0,17 West,14,8/16/1960,0.109,116.529,0.578,1960,1960.0
0.895,['Nina Simone'],0.298,306533,0.221,0,153MCMeSF0xw7J35RMW0Tc,0.0025,6,0.32299999999999995,-16.505,1,"Porgy - Live at the Newport Jazz Festival, Newport, RI, June 30, 1960",10,1960,0.0381,91.90700000000001,0.243,1960,1960.0
0.95,"['Charles Strouse', 'Susan Watson', 'Chita Rivera', 'Jessica Albright', 'Vicki Belmonte', 'Elliot Lawrence']",0.326,166373,0.121,0,1CawOlus2gf3D66093GgCP,0.0,1,0.0708,-16.337,1,Bye Bye Birdie - Original Broadway Cast: One Boy,10,1960,0.0329,133.808,0.313,1960,1960.0
0.853,['Los Teen Tops'],0.47100000000000003,143467,0.6709999999999999,0,1PMR8shdAcHaFb0UmdUeS8,0.0,9,0.546,-9.129,1,Quién Puso el Bomp (Who Put the Bomp),9,1960,0.0394,90.70299999999999,0.847,1960,1960.0
0.687,['Jerry Lee Lewis'],0.5920000000000001,130000,0.777,0,1SyE2vO385jnz5R8ZYq2zy,0.0,5,0.12,-6.188,1,Lovesick Blues,13,1960,0.0563,78.88,0.894,1960,1960.0
0.546,['Mel Tormé'],0.534,212293,0.315,0,1Uef1hdSHekp1JBp14opUj,0.0,7,0.105,-14.187999999999999,0,Swingin On The Moon,13,1960,0.0874,100.85700000000001,0.713,1960,1960.0
0.746,['Mohammed Rafi'],0.47600000000000003,199933,0.496,0,1ZBW9b1v7IK80K8qVvIxSJ,0.0,0,0.46799999999999997,-11.777000000000001,1,Teri Pyari Pyari Soorat Ko,16,12/1/1960,0.0355,112.721,0.8859999999999999,1960,1960.0
0.575,['Billy Mure'],0.8190000000000001,119357,0.774,0,1b6xaBhKmAE7cYQ1IhptwQ,0.8490000000000001,2,0.5489999999999999,-7.666,0,Trumpet Cha Cha Cha,12,9/20/1960,0.0367,120.081,0.968,1960,1960.0
0.5579999999999999,['Los Teen Tops'],0.47600000000000003,121027,0.9229999999999999,0,1kQa6xtxhxrpLrCBgV5v7r,0.0,9,0.157,-6.077000000000001,1,Rey Criollo - King Creole (Remasterizado),25,1960,0.085,90.12899999999999,0.8079999999999999,1960,1960.0
0.623,"[""Anita O'Day""]",0.491,87120,0.385,0,1l0c72FHzQLDo358J4YmzU,0.0,2,0.17600000000000002,-9.2,1,Falling In Love With Love,12,1/1/1960,0.0334,86.81200000000001,0.626,1960,1960.0
0.858,['Lefty Frizzell'],0.5429999999999999,134360,0.20199999999999999,0,1loVazIn3M1ytrrfSophrI,2.46e-06,7,0.332,-13.472000000000001,1,Brakeman's Blues,11,2/1/1960,0.0346,128.18,0.648,1960,1960.0
0.28600000000000003,['Jim & Jesse'],0.406,158373,0.688,0,1s8JW3EDdc5QTeNz8aoJFG,6.83e-06,0,0.638,-8.272,1,The South Bound Train,10,1960,0.0303,158.664,0.843,1960,1960.0
0.8190000000000001,['Hank Mobley'],0.585,582240,0.366,0,1z6fm3Lni5nTxN2LGnhsuF,0.00109,5,0.139,-11.469000000000001,1,A Baptist Beat - Alternate Take / Rudy Van Gelder Edition,15,1/1/1960,0.0533,76.468,0.628,1960,1960.0
0.72,['Enrique Guzman'],0.165,162627,0.436,0,22dqPEditHWH5vQ8S9pC8q,0.0,2,0.225,-7.921,1,El Amor Es una Cosa Esplendorosa (Love Is a Many Splendored Thing),27,1960,0.0341,175.835,0.314,1960,1960.0
0.606,['Chuck Berry'],0.527,127040,0.5489999999999999,0,277NWxQbxBdp5zr6UJf7zQ,0.878,5,0.0837,-14.552,1,Mad Lad,18,1/1/1960,0.0487,127.37299999999999,0.785,1960,1960.0
0.9570000000000001,['Sheldon Allman'],0.65,187493,0.18600000000000003,0,2IYQSBObXcjII4vtv74zOK,1.02e-06,8,0.106,-12.338,1,Univac and the Humanoid,10,12/13/1960,0.0845,107.689,0.44299999999999995,1960,1960.0
0.943,['John Lee Hooker'],0.605,188093,0.018000000000000002,0,2LhGDIwDaIw6auSyLtlWuY,0.243,6,0.0938,-22.201999999999998,1,Come On And See About Me,17,1960,0.0792,119.454,0.142,1960,1960.0
0.88,"['M. S. Subbulakshmi', 'Radha Vishwanathan']",0.44799999999999995,481960,0.44,0,2O5YNFO6lpxNeYNVdVkZkB,0.0,8,0.185,-17.041,1,Vande Vasudevam,12,8/4/1960,0.20600000000000002,169.19099999999997,0.805,1960,1960.0
0.885,"['Dinah Washington', 'Brook Benton']",0.266,205907,0.126,0,2TTXJPoUdvGQ98K8ssKnFx,3.97e-05,9,0.11699999999999999,-15.925999999999998,1,I Believe,16,7/5/1960,0.0388,175.544,0.22399999999999998,1960,1960.0
0.7290000000000001,['John Coltrane'],0.49700000000000005,377600,0.263,0,1e51prehUkiQhVPf92l3gm,0.0978,5,0.146,-18.366,1,Village Blues - Alternate Take,15,1961-02,0.0351,109.28399999999999,0.414,1961,1960.0
0.491,['Ahmad Jamal Trio'],0.6679999999999999,204627,0.45299999999999996,0,1gLkgtoQj6tGFPAqE2ksF8,0.774,2,0.565,-16.417,1,Gone With The Wind - Live,13,9/8/1961,0.0535,97.73200000000001,0.354,1961,1960.0
0.961,['Don Shirley'],0.275,187933,0.11,0,1mo5y6zNHVfum0LFMibbmc,0.888,7,0.10800000000000001,-20.325,1,Freedom / I'm On My Way,13,1/3/1961,0.0356,166.733,0.466,1961,1960.0
0.9540000000000001,['Dexter Gordon'],0.337,447453,0.13,0,1tYMoCu2u5FCylI4Xn5T8Y,0.698,3,0.32,-15.557,1,You've Changed - Remastered 2015,16,8/1/1961,0.0403,58.813,0.2,1961,1960.0
0.789,['Annette Funicello'],0.466,247133,0.205,0,24fSyXNlHY4BJyJo1rU2nh,0.0,5,0.099,-12.981,1,I Can't Do the Sum,10,1/1/1961,0.0315,84.211,0.502,1961,1960.0
0.9620000000000001,"['Cannonball Adderley', 'Bill Evans']",0.42,245360,0.0727,0,2OZBaElueR8UCp8bQZWII0,0.685,3,0.155,-16.678,1,Nancy (With The Laughing Face),16,1961,0.0462,65.439,0.212,1961,1960.0
0.987,"['Ludwig van Beethoven', 'George Szell', 'Leon Fleisher', 'Cleveland Orchestra']",0.23399999999999999,505240,0.0189,0,2afFBoO2Q2BA6CPJpFjrzI,0.917,11,0.0819,-28.261,1,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",15,1961,0.0387,81.908,0.0626,1961,1960.0
0.602,['Nat King Cole'],0.25,195107,0.19,0,2czZVQv2gc6JNYTzRR2AyN,1.4099999999999999e-05,5,0.0992,-13.655,1,I Remember You,15,1/1/1961,0.0329,61.906000000000006,0.0876,1961,1960.0
0.966,"['Johann Sebastian Bach', 'Pierre Fournier']",0.223,258000,0.165,0,2gKnnZCRqpX5hjGtfaD0MZ,0.902,7,0.203,-16.397000000000002,1,"Suite For Cello Solo No.1 In G, BWV 1007: 2. Allemande",11,1/1/1961,0.0513,90.37299999999999,0.606,1961,1960.0
0.59,['Ornette Coleman'],0.564,317733,0.35200000000000004,0,2zrlzgQa34sVExHMKqkjTA,0.0709,6,0.266,-15.794,1,P.S. Unless One Has (Blues Connotation),15,1961,0.0412,137.638,0.63,1961,1960.0
0.36,"['Duke Ellington', 'Count Basie']",0.541,333227,0.644,0,30Gm2heCyY2Vqz2Ggq8WMc,0.207,8,0.0521,-12.692,1,Battle Royal,15,1961,0.14800000000000002,141.793,0.42,1961,1960.0
0.42,['Frank Sinatra'],0.636,136067,0.365,0,3IJTOslvnr0dj31QXbAPNd,0.0,5,0.299,-9.999,1,I Never Knew,15,1961-07,0.0332,105.287,0.84,1961,1960.0
