decade,year,artists,name,genres,duration_ms,artist_song,release_date,valence,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,id
1920,1928,"Frédéric Chopin, Arthur Rubinstein","Chopin: Andante spianato et Grande polonaise brillante, Op. 22 (Solo Piano Version)",,826347,"Frédéric Chopin, Arthur Rubinstein - Chopin: Andante spianato et Grande polonaise brillante, Op. 22 (Solo Piano Version)",1928,0.0635,0.985,0.391,0.0953,0,0.88,7,0.0977,-20.215,1,5,0.0357,78.181,6K7MQF9gCm2MXgizHBjUrE
1920,1925,Old Grape God,Hella Often Freestyle,portland hip hop,822857,Old Grape God - Hella Often Freestyle,1925-11-12,0.162,0.314,0.6779999999999999,0.835,0,0.00441,0,0.14800000000000002,-11.909,1,0,0.264,140.005,0lATdfQAizjfZqZdTdcbGp
1920,1921,"Sergei Rachmaninoff, Yuri Temirkanov, St. Petersburg Philharmonic Orchestra",III. Adagio,,805400,"Sergei Rachmaninoff, Yuri Temirkanov, St. Petersburg Philharmonic Orchestra - III. Adagio",1921,0.036000000000000004,0.8959999999999999,0.16,0.0521,0,0.846,9,0.114,-23.651999999999997,1,0,0.0398,86.736,3ifqMMzDlh6wLRzjLOMTdQ
1920,1921,"Sergei Rachmaninoff, Yuri Temirkanov, St. Petersburg Philharmonic Orchestra",III. Adagio,,805400,"Sergei Rachmaninoff, Yuri Temirkanov, St. Petersburg Philharmonic Orchestra - III. Adagio",1921,0.036000000000000004,0.8959999999999999,0.16,0.0521,0,0.846,9,0.114,-23.651999999999997,1,2,0.0398,86.736,5w0UyOkp8IjkKMwNlaNLol
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Polonaise-Fantaisie in A-Flat Major, Op. 61",,797547,"Frédéric Chopin, Vladimir Horowitz - Polonaise-Fantaisie in A-Flat Major, Op. 61",1928,0.0561,0.99,0.301,0.13699999999999998,0,0.857,11,0.877,-21.539,1,0,0.0352,133.285,2gxdizo1tudU7R72Wpd2pe
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Polonaise-Fantaisie in A-Flat Major, Op. 61",,785427,"Frédéric Chopin, Vladimir Horowitz - Polonaise-Fantaisie in A-Flat Major, Op. 61",1928,0.0548,0.992,0.301,0.0823,0,0.852,1,0.087,-23.281999999999996,1,0,0.0382,137.296,7aH7AMePMza5bZX53oHfgr
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Polonaise-Fantaisie in A-Flat Major, Op. 61",,785427,"Frédéric Chopin, Vladimir Horowitz - Polonaise-Fantaisie in A-Flat Major, Op. 61",1928,0.0548,0.992,0.301,0.0823,0,0.852,1,0.087,-23.281999999999996,1,0,0.0382,137.296,71FaVeFy9ZOiQRY4yOijey
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Polonaise-Fantaisie in A-Flat Major, Op. 61",,785133,"Frédéric Chopin, Vladimir Horowitz - Polonaise-Fantaisie in A-Flat Major, Op. 61",1928,0.0676,0.992,0.313,0.0955,0,0.8640000000000001,1,0.0899,-22.295,1,0,0.0362,136.084,2RM4VG4Rkwmp1EbM95Uo7E
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Fantaisie in F Minor, Op. 49",,760893,"Frédéric Chopin, Vladimir Horowitz - Fantaisie in F Minor, Op. 49",1928,0.0457,0.9740000000000001,0.34299999999999997,0.187,0,0.539,1,0.6729999999999999,-18.433,1,1,0.0337,82.464,7heYzjLe261HXzNvACeyE6
1920,1928,"Alexander Scriabin, Vladimir Horowitz","Sonata No. 5, Op. 53",,733493,"Alexander Scriabin, Vladimir Horowitz - Sonata No. 5, Op. 53",1928,0.0382,0.991,0.3,0.10099999999999999,0,0.879,4,0.16699999999999998,-19.827,1,0,0.0448,72.877,5wjtkpX1nF8j3bbqLsJTJx
1920,1928,"Alexander Scriabin, Vladimir Horowitz","Sonata No. 5, Op. 53",,733493,"Alexander Scriabin, Vladimir Horowitz - Sonata No. 5, Op. 53",1928,0.0382,0.991,0.3,0.10099999999999999,0,0.879,4,0.16699999999999998,-19.827,1,0,0.0448,72.877,2SBDrsK6k3aVqmPxkjGBAK
1920,1926,"Frédéric Chopin, Guiomar Novaes","Fantaisie in F Minor, Op. 49",,718813,"Frédéric Chopin, Guiomar Novaes - Fantaisie in F Minor, Op. 49",1926,0.0996,0.993,0.32899999999999996,0.159,0,0.882,5,0.0937,-19.011,0,0,0.0409,79.357,6hb5RUltHGRqgaC4H4iLfn
1920,1926,"Frédéric Chopin, Vlado Perlemuter","Polonaise-Fantaisie in A-Flat Major, Op. 61",,707813,"Frédéric Chopin, Vlado Perlemuter - Polonaise-Fantaisie in A-Flat Major, Op. 61",1926,0.0443,0.995,0.244,0.092,0,0.888,11,0.08199999999999999,-20.947,1,0,0.0409,71.315,4c1VrYOOoFaa3v1Zcw9LBO
1920,1928,"Sergei Rachmaninoff, Vladimir Horowitz, New York Philharmonic, Eugene Ormandy","Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo. Adagio",,706360,"Sergei Rachmaninoff, Vladimir Horowitz, New York Philharmonic, Eugene Ormandy - Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo. Adagio",1928,0.0388,0.9840000000000001,0.28800000000000003,0.0723,0,0.85,1,0.114,-21.173000000000002,1,0,0.0368,111.135,28YrCqhgUHx04NdwNhpDfZ
1920,1928,"Sergei Rachmaninoff, Vladimir Horowitz, New York Philharmonic, Eugene Ormandy","Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo. Adagio",,706360,"Sergei Rachmaninoff, Vladimir Horowitz, New York Philharmonic, Eugene Ormandy - Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo. Adagio",1928,0.0388,0.9840000000000001,0.28800000000000003,0.0723,0,0.85,1,0.114,-21.173000000000002,1,0,0.0368,111.135,0qcahSNkMyZ50nhisUlfhD
1920,1926,"Frédéric Chopin, Guiomar Novaes, New York Philharmonic, George Szell","Concerto pour piano No. 2 in F Minor, Op. 21: I. Maestoso",,704653,"Frédéric Chopin, Guiomar Novaes, New York Philharmonic, George Szell - Concerto pour piano No. 2 in F Minor, Op. 21: I. Maestoso",1926,0.0762,0.988,0.282,0.237,0,0.917,5,0.514,-15.702,0,0,0.0367,116.514,5kdNLiMHJtzioByOaOQpPv
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Polonaise-Fantaisie in A-Flat Major, Op. 61",,687733,"Frédéric Chopin, Vladimir Horowitz - Polonaise-Fantaisie in A-Flat Major, Op. 61",1928,0.0693,0.99,0.21,0.204,0,0.9079999999999999,11,0.098,-16.829,1,1,0.0424,62.148999999999994,6N6tiFZ9vLTSOIxkj8qKrd
1920,1921,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,Raja Manggala,,686664,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat - Raja Manggala,1921,0.185,0.505,0.233,0.00817,0,0.00020299999999999997,8,0.109,-37.311,1,5,0.0305,108.14299999999999,0yxeAe7MlS0UWZVdNZVZWw
1920,1929,Steve Correll Group,Laid Back,,680747,Steve Correll Group - Laid Back,1929,0.29600000000000004,0.706,0.523,0.34600000000000003,0,0.0244,7,0.0977,-14.208,1,0,0.0456,115.12100000000001,6BDjHNhTNSl7hmLQQFxQGi
1920,1921,"Sergei Rachmaninoff, Michael Tilson Thomas, Barry Douglas, London Symphony Orchestra",III. Allegro scherzando,,673733,"Sergei Rachmaninoff, Michael Tilson Thomas, Barry Douglas, London Symphony Orchestra - III. Allegro scherzando",1921,0.0515,0.973,0.2,0.0916,0,0.875,5,0.0756,-22.311999999999998,0,0,0.0376,65.211,3Dx6MiHU13YcyVf6FADqjC
1920,1921,"Sergei Rachmaninoff, Michael Tilson Thomas, Barry Douglas, London Symphony Orchestra",III. Allegro scherzando,,673733,"Sergei Rachmaninoff, Michael Tilson Thomas, Barry Douglas, London Symphony Orchestra - III. Allegro scherzando",1921,0.0515,0.973,0.2,0.0916,0,0.875,5,0.0756,-22.311999999999998,0,2,0.0376,65.211,5tWNbOrkJON8fcBoIzPru7
1920,1927,"Ludwig van Beethoven, Berliner Philharmoniker, Wilhelm Furtwängler","Symphony No. 5 in C Minor, Op. 67: 2. Andante con moto",,669120,"Ludwig van Beethoven, Berliner Philharmoniker, Wilhelm Furtwängler - Symphony No. 5 in C Minor, Op. 67: 2. Andante con moto",1927-01-02,0.14300000000000002,0.99,0.19399999999999998,0.0715,0,0.785,8,0.82,-22.987,1,0,0.0597,76.043,7cXjrcVIhug5vZxQ9IAhG8
1920,1928,"Johannes Brahms, Vladimir Horowitz, Arturo Toscanini, NBC Symphony Orchestra","Piano Concerto No. 2 in B-Flat Major, Op. 83: III. Andante",,665267,"Johannes Brahms, Vladimir Horowitz, Arturo Toscanini, NBC Symphony Orchestra - Piano Concerto No. 2 in B-Flat Major, Op. 83: III. Andante",1928,0.069,0.925,0.162,0.0872,0,0.838,10,0.203,-23.156,1,0,0.0362,78.486,1E6HfdROAANTUKw8AbPmqO
1920,1928,"Johannes Brahms, Vladimir Horowitz, Arturo Toscanini, NBC Symphony Orchestra","Piano Concerto No. 2 in B-Flat Major, Op. 83: III. Andante",,665267,"Johannes Brahms, Vladimir Horowitz, Arturo Toscanini, NBC Symphony Orchestra - Piano Concerto No. 2 in B-Flat Major, Op. 83: III. Andante",1928,0.069,0.925,0.162,0.0872,0,0.838,10,0.203,-23.156,1,0,0.0362,78.486,5XR1n8W8PKGFMHLO1ASVZX
1920,1929,"Sergei Rachmaninoff, Leopold Stokowski","Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: III. Allegro scherzando",,654840,"Sergei Rachmaninoff, Leopold Stokowski - Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: III. Allegro scherzando",1929,0.183,0.972,0.221,0.10099999999999999,0,0.6659999999999999,0,0.368,-22.496,0,2,0.0358,80.222,2p0ajbneemneLFeoxhQU0i
1920,1929,"Sergei Rachmaninoff, Leopold Stokowski","Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: II. Adagio sostenuto",,646907,"Sergei Rachmaninoff, Leopold Stokowski - Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: II. Adagio sostenuto",1929,0.0432,0.97,0.172,0.0551,0,0.8490000000000001,4,0.27699999999999997,-26.9,1,2,0.0347,95.95700000000001,5T9i4xNUH4NOqHHfY5mi6i
1920,1924,Lionel Hampton Orchestra,Flying Home,,644027,Lionel Hampton Orchestra - Flying Home,1924,0.436,0.0126,0.387,0.715,0,0.623,7,0.22699999999999998,-13.2,1,0,0.11800000000000001,129.754,3sRZN0JyaVNLH33y7n1ioN
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Ballade No. 4 in F Minor, Op. 52",,635040,"Frédéric Chopin, Vladimir Horowitz - Ballade No. 4 in F Minor, Op. 52",1928,0.0592,0.993,0.303,0.0529,0,0.894,10,0.11900000000000001,-25.1,0,0,0.0406,75.747,0k4Rgw02JGhkGwAW9a7fno
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Ballade No. 4 in F Minor, Op. 52",,635040,"Frédéric Chopin, Vladimir Horowitz - Ballade No. 4 in F Minor, Op. 52",1928,0.0592,0.993,0.303,0.0529,0,0.894,10,0.11900000000000001,-25.1,0,0,0.0406,75.747,2eMgAXOrfRekrzHHHDFYHG
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Ballade No. 4 in F Minor, Op. 52",,626187,"Frédéric Chopin, Vladimir Horowitz - Ballade No. 4 in F Minor, Op. 52",1928,0.0643,0.993,0.32899999999999996,0.0574,0,0.909,5,0.0787,-24.651,0,1,0.040999999999999995,73.738,3i7Qu2byzwL8KbcdOrNHkC
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Polonaise No. 5 in F-Sharp Minor, Op. 44",,616893,"Frédéric Chopin, Vladimir Horowitz - Polonaise No. 5 in F-Sharp Minor, Op. 44",1928,0.23600000000000002,0.985,0.331,0.166,0,0.846,6,0.109,-17.812,0,1,0.0369,86.12299999999998,5Gr94BSAiyDI8TBlDJf6At
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Introduction and Rondo in E-Flat Major, Op. 16: Introduzione. Andante - Rondo. Allegro vivace",,613107,"Frédéric Chopin, Vladimir Horowitz - Introduction and Rondo in E-Flat Major, Op. 16: Introduzione. Andante - Rondo. Allegro vivace",1928,0.192,0.983,0.342,0.146,0,0.89,3,0.0935,-22.249000000000002,1,0,0.0385,137.181,2CS6oJx59BEG3Vh1HSbrDW
1920,1928,"Muzio Clementi, Vladimir Horowitz","Sonata quasi Concerto, Op. 33, No. 3 in C: I. Allegro con spirito",,610800,"Muzio Clementi, Vladimir Horowitz - Sonata quasi Concerto, Op. 33, No. 3 in C: I. Allegro con spirito",1928,0.265,0.99,0.298,0.124,0,0.89,0,0.113,-24.201999999999998,1,0,0.039,149.32399999999996,0UD2fioEld9PFdCHHRvSoc
1920,1928,"Muzio Clementi, Vladimir Horowitz","Sonata quasi Concerto, Op. 33, No. 3 in C: I. Allegro con spirito",,610800,"Muzio Clementi, Vladimir Horowitz - Sonata quasi Concerto, Op. 33, No. 3 in C: I. Allegro con spirito",1928,0.265,0.99,0.298,0.124,0,0.89,0,0.113,-24.201999999999998,1,1,0.039,149.32399999999996,28R2ISD4qwC1ijaelmJOpr
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Ballade No. 4 in F Minor, Op. 52",,608667,"Frédéric Chopin, Vladimir Horowitz - Ballade No. 4 in F Minor, Op. 52",1928,0.0807,0.991,0.33299999999999996,0.146,0,0.887,10,0.121,-19.346,0,2,0.0395,137.828,2xEkZsUiqRquU6hxAH77Ff
1920,1926,"Frédéric Chopin, György Cziffra, Orchestre National de la RTF, Manuel Rosenthal","Concerto pour piano No. 1 in E Minor, Op. 11: III. Rondeau (Vivace)",,595867,"Frédéric Chopin, György Cziffra, Orchestre National de la RTF, Manuel Rosenthal - Concerto pour piano No. 1 in E Minor, Op. 11: III. Rondeau (Vivace)",1926,0.275,0.966,0.419,0.192,0,0.875,4,0.138,-19.607,1,0,0.0303,108.73700000000001,6ldNMib54l1EEDhDCE0CRW
1920,1928,"Sergei Rachmaninoff, Vladimir Horowitz","Piano Sonata No. 2 in B-Flat Minor, Op. 36: I. Allegro agitato - Meno mosso",,590293,"Sergei Rachmaninoff, Vladimir Horowitz - Piano Sonata No. 2 in B-Flat Minor, Op. 36: I. Allegro agitato - Meno mosso",1928,0.0393,0.9940000000000001,0.376,0.0719,0,0.883,10,0.196,-21.849,0,0,0.0352,141.39,7tI09IvbsvghUgPqh96pc0
1920,1928,"Sergei Rachmaninoff, Vladimir Horowitz","Piano Sonata No. 2 in B-Flat Minor, Op. 36: I. Allegro agitato - Meno mosso",,590293,"Sergei Rachmaninoff, Vladimir Horowitz - Piano Sonata No. 2 in B-Flat Minor, Op. 36: I. Allegro agitato - Meno mosso",1928,0.0393,0.9940000000000001,0.376,0.0719,0,0.883,10,0.196,-21.849,0,0,0.0352,141.39,6QBInZBkQNIQYU9gGzT5l4
1920,1929,"Sergei Rachmaninoff, Leopold Stokowski","Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: I. Moderato - Piu vivo - Maestoso - Moderato",,585293,"Sergei Rachmaninoff, Leopold Stokowski - Concerto for Piano and Orchestra No. 2 in C Minor, Op. 18: I. Moderato - Piu vivo - Maestoso - Moderato",1929,0.0859,0.97,0.226,0.0756,0,0.873,0,0.262,-22.419,0,6,0.0349,75.11,3Fl5dStZ1KRapkIGigLpuQ
1920,1926,"Frédéric Chopin, György Cziffra, Orchestre National de la RTF, Manuel Rosenthal","Concerto pour piano No. 1 in E Minor, Op. 11: II. Larghetto",,582000,"Frédéric Chopin, György Cziffra, Orchestre National de la RTF, Manuel Rosenthal - Concerto pour piano No. 1 in E Minor, Op. 11: II. Larghetto",1926,0.0611,0.983,0.268,0.0528,0,0.899,4,0.0866,-26.616999999999997,1,1,0.0354,85.87299999999998,40BKHWSHIgUUU4cQperMIU
1920,1926,"Richard Wagner, Staatskapelle Berlin, Max von Schillings",The Flying Dutchman: Overture,,579507,"Richard Wagner, Staatskapelle Berlin, Max von Schillings - The Flying Dutchman: Overture",1926-01-01,0.0392,0.995,0.25,0.27399999999999997,0,0.85,7,0.231,-15.095999999999998,1,1,0.0426,126.48899999999999,5huNRasbP9KCRtUSnsumWr
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Ballade No. 1 in G Minor, Op. 23",,579333,"Frédéric Chopin, Vladimir Horowitz - Ballade No. 1 in G Minor, Op. 23",1928,0.0777,0.9840000000000001,0.369,0.131,0,0.902,7,0.111,-21.991,0,0,0.033,106.7,3gI1r87Cm0sTCKy31B6ayr
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Ballade No. 1 in G Minor, Op. 23",,579333,"Frédéric Chopin, Vladimir Horowitz - Ballade No. 1 in G Minor, Op. 23",1928,0.0777,0.9840000000000001,0.369,0.131,0,0.902,7,0.111,-21.991,0,0,0.033,106.7,2i49gLbLDGDoKbYgWP3i1M
1920,1928,"Frédéric Chopin, Arthur Rubinstein","Chopin: Scherzo No. 4 in E Major, Op. 54",,578120,"Frédéric Chopin, Arthur Rubinstein - Chopin: Scherzo No. 4 in E Major, Op. 54",1928,0.0647,0.993,0.426,0.0704,0,0.804,4,0.24100000000000002,-19.25,1,4,0.0415,97.714,0AKa0gWvLeuIzBBlKvF4HL
1920,1926,"Frédéric Chopin, Josef Hofmann","Ballade No. 4 in F Minor, Op. 52",,574467,"Frédéric Chopin, Josef Hofmann - Ballade No. 4 in F Minor, Op. 52",1926,0.10400000000000001,0.99,0.384,0.165,0,0.871,1,0.0533,-15.51,1,0,0.0328,77.132,7FjaV75MdOC2SmHjYuubrX
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Ballade No. 1 in G Minor, Op. 23",,573827,"Frédéric Chopin, Vladimir Horowitz - Ballade No. 1 in G Minor, Op. 23",1928,0.0863,0.9840000000000001,0.312,0.14300000000000002,0,0.895,7,0.0884,-21.08,0,0,0.0332,72.865,4wkFW7k2fJWlbg6lLFjchO
1920,1926,"Frédéric Chopin, Vladimir Horowitz","Scherzo No. 2 in B-Flat Minor, Op. 31",,571760,"Frédéric Chopin, Vladimir Horowitz - Scherzo No. 2 in B-Flat Minor, Op. 31",1926,0.168,0.987,0.36200000000000004,0.122,0,0.841,1,0.0869,-16.805,1,0,0.0448,83.05,2qYCMXSSE2qYn3IKn44PET
1920,1926,"Frédéric Chopin, Arthur Rubinstein","Polonaise in F-Sharp Minor, Op. 44",,571493,"Frédéric Chopin, Arthur Rubinstein - Polonaise in F-Sharp Minor, Op. 44",1926,0.248,0.986,0.41700000000000004,0.185,0,0.847,9,0.375,-16.971,1,0,0.0332,108.49799999999999,7oomGdEyclOZD1KaFgmqHU
1920,1926,"Frédéric Chopin, Alfred Cortot","Ballade No. 4 in F Minor, Op. 52",,571240,"Frédéric Chopin, Alfred Cortot - Ballade No. 4 in F Minor, Op. 52",1926,0.139,0.99,0.402,0.235,0,0.8859999999999999,1,0.10099999999999999,-16.086,1,0,0.032,72.298,5bgraWYNJBUDST3gbAnWgP
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Scherzo No. 2 in B-Flat Minor, Op. 31",,568840,"Frédéric Chopin, Vladimir Horowitz - Scherzo No. 2 in B-Flat Minor, Op. 31",1928,0.157,0.988,0.295,0.1,0,0.867,1,0.0905,-18.444000000000006,1,1,0.0482,170.916,08N5NhqeeGXEwF6zFPffFe
1920,1929,"Richard Strauss, London Philharmonic Orchestra",Le Bourgeois Gentilhomme – Suite Op.60: IX The Dinner,,568053,"Richard Strauss, London Philharmonic Orchestra - Le Bourgeois Gentilhomme – Suite Op.60: IX The Dinner",1929,0.11,0.899,0.242,0.11599999999999999,0,0.69,2,0.09300000000000001,-18.223,1,0,0.0382,85.71700000000001,3pxrF6XHhUfhNyCRYxiRrh
1920,1928,"Hector Berlioz, Staatskapelle Berlin, Erich Kleiber","Le carnaval romain, Op. 9, H 95",,564642,"Hector Berlioz, Staatskapelle Berlin, Erich Kleiber - Le carnaval romain, Op. 9, H 95",1928-01-01,0.115,0.9179999999999999,0.196,0.306,0,0.8440000000000001,8,0.4320000000000001,-15.203,1,0,0.0627,76.188,5EL5HNWfmGeLz1lBX5XAbG
1920,1928,"Muzio Clementi, Vladimir Horowitz","Sonata, Op. 34, No. 2 in G Minor: I. Largo; Allegro con fuoco",,562827,"Muzio Clementi, Vladimir Horowitz - Sonata, Op. 34, No. 2 in G Minor: I. Largo; Allegro con fuoco",1928,0.135,0.9940000000000001,0.369,0.166,0,0.894,10,0.09699999999999999,-22.245,1,0,0.0534,136.248,66YnSi3KSGDwPfb9JdWbPC
1920,1928,"Muzio Clementi, Vladimir Horowitz","Sonata, Op. 34, No. 2 in G Minor: I. Largo; Allegro con fuoco",,562827,"Muzio Clementi, Vladimir Horowitz - Sonata, Op. 34, No. 2 in G Minor: I. Largo; Allegro con fuoco",1928,0.135,0.9940000000000001,0.369,0.166,0,0.894,10,0.09699999999999999,-22.245,1,0,0.0534,136.248,2ium0yIg22VX0cw74Hkjy3
1920,1926,"Frédéric Chopin, Arturo Benedetti Michelangeli","Sonate pour piano No. 2 in B-Flat Minor, Op. 35: III. Marche funèbre (Lento)",,558640,"Frédéric Chopin, Arturo Benedetti Michelangeli - Sonate pour piano No. 2 in B-Flat Minor, Op. 35: III. Marche funèbre (Lento)",1926,0.124,0.991,0.374,0.003820000000000001,0,0.883,10,0.127,-23.025,0,0,0.0417,50.915,70JV1pJvYSsOoHWlOMas8u
1920,1927,"Richard Wagner, Staatskapelle Berlin, Max von Schillings","Parsifal, WWV 111: Good Friday Music",,557746,"Richard Wagner, Staatskapelle Berlin, Max von Schillings - Parsifal, WWV 111: Good Friday Music",1927-01-01,0.0386,0.976,0.136,0.145,0,0.872,6,0.40299999999999997,-17.785,0,0,0.0423,72.145,4mL3oaTRpG3wusDu4oiYd4
1920,1928,"Frédéric Chopin, Vladimir Horowitz","Ballade No. 1 in G Minor, Op. 23",,546760,"Frédéric Chopin, Vladimir Horowitz - Ballade No. 1 in G Minor, Op. 23",1928,0.0443,0.987,0.32299999999999995,0.17600000000000002,0,0.9,7,0.374,-19.565,0,1,0.0399,82.435,1eZ5JqX9fS4XqzEb0h9Ugh
1920,1921,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,Prabu Mataram,,546033,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat - Prabu Mataram,1921,0.25,0.478,0.28,0.0294,0,0.00569,2,0.0439,-28.522,0,5,0.0324,106.083,2xRAzeh9R6zNdXdVhCXMxj
