decade,year,artists,name,genres,duration_ms,artist_song,release_date,valence,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,id
2020,2020,"Maverick City Music, Joe L Barnes, Naomi Raine",Promises,,646239,"Maverick City Music, Joe L Barnes, Naomi Raine - Promises",2020-04-17,0.23800000000000002,0.28300000000000003,0.361,0.423,0,6.38e-05,10,0.0942,-11.697000000000001,1,67,0.0375,114.66,0aZFEiDKLK2B4gzPaGCZVm
2020,2020,"Kari Jobe, Cody Carnes, Elevation Worship",The Blessing - Live,,514665,"Kari Jobe, Cody Carnes, Elevation Worship - The Blessing - Live",2020-03-20,0.19699999999999998,0.0407,0.41100000000000003,0.562,0,0.0,11,0.222,-8.152000000000001,1,67,0.0362,140.015,2elEVvWjPZltkotzcCwKvM
2020,2020,Blue-Room,Touch Pads,,473375,Blue-Room - Touch Pads,2020-01-03,0.325,5.12e-05,0.805,0.955,0,0.9540000000000001,11,0.0397,-6.7479999999999976,0,0,0.0442,126.014,4pXKgyciWoRFiUbik3fwhm
2020,2020,"Daddy Yankee, De La Ghetto, Farruko, Ñengo Flow, Arcangel, Baby Rasta & Gringo, Kyza, Kendo",Llegamos A La Disco,,453467,"Daddy Yankee, De La Ghetto, Farruko, Ñengo Flow, Arcangel, Baby Rasta & Gringo, Kyza, Kendo - Llegamos A La Disco",2020-11-20,0.7859999999999999,0.107,0.722,0.79,0,0.0,0,0.475,-4.89,1,1,0.258,88.99,49HwcMICwU6D2yLi7agjWQ
2020,2020,"Elevation Worship, Brandon Lake",Graves Into Gardens (Live),,452499,"Elevation Worship, Brandon Lake - Graves Into Gardens (Live)",2020-03-13,0.14,0.00346,0.391,0.769,0,0.0,11,0.9109999999999999,-6.356,1,66,0.045,139.874,0pNizrRmvu5S16fH6ccm0v
2020,2020,Blue-Room,El Libertador,,434521,Blue-Room - El Libertador,2020-01-03,0.616,0.0008550000000000001,0.745,0.973,0,0.904,1,0.081,-7.655,1,0,0.0561,124.014,6Vn0dEgkM5TZ1UMLggNDFq
2020,2020,Blue-Room,Duck,,424500,Blue-Room - Duck,2020-01-03,0.48200000000000004,0.00137,0.8079999999999999,0.9990000000000001,0,0.963,11,0.0338,-7.904,0,0,0.068,127.01700000000001,6MjgmsdmxmXFLlEIRr4WND
2020,2020,"Kari Jobe, Cody Carnes",The Blessing,,423193,"Kari Jobe, Cody Carnes - The Blessing",2020-05-22,0.187,0.121,0.3670000000000001,0.46299999999999997,0,1.04e-05,11,0.0983,-7.638,1,64,0.0335,139.996,2lIB1TU0Cqnc6RuYDjc92z
2020,2020,"Anuel AA, Kendo Kaponi, Yandel, Ñengo Flow",Antes y Después,,414820,"Anuel AA, Kendo Kaponi, Yandel, Ñengo Flow - Antes y Después",2020-05-29,0.5329999999999999,0.171,0.732,0.634,1,0.0,1,0.204,-5.5870000000000015,1,72,0.36,173.886,0YbXuCsQwrsh5x0hgnED6z
2020,2020,"Russ, Black Thought, Benny The Butcher",Momentum (feat. Black Thought & Benny The Butcher),,402226,"Russ, Black Thought, Benny The Butcher - Momentum (feat. Black Thought & Benny The Butcher)",2020-11-17,0.868,0.0943,0.615,0.838,1,0.0,8,0.295,-5.082,0,62,0.247,88.68,4E8eWaFyMHBIS2y6ggz0D6
2020,2020,Jhay Cortez,Kobe En LA 2.0,"latin, reggaeton, trap latino",392253,Jhay Cortez - Kobe En LA 2.0,2020-11-13,0.261,0.0941,0.45,0.637,0,1.32e-05,1,0.092,-6.4079999999999995,1,59,0.0629,96.015,1XjdBT4P0TfLf5hYxGqjs9
2020,2020,Tame Impala,Breathe Deeper,"australian psych, neo-psychedelic",372867,Tame Impala - Breathe Deeper,2020-02-14,0.502,0.0245,0.664,0.848,0,0.000127,11,0.172,-4.51,0,69,0.0322,104.99799999999999,3LbZIhU0smEU5SUnxod4j4
2020,2020,The Weeknd,After Hours,"canadian contemporary r&b, canadian pop, pop",361027,The Weeknd - After Hours,2020-03-20,0.14300000000000002,0.0811,0.664,0.5720000000000001,0,0.00604,5,0.121,-6.099,0,80,0.0305,108.959,2p8IUWQDrpjuFltbdgLOag
2020,2020,The Leonid Falls,This Is My Family,,356389,The Leonid Falls - This Is My Family,2020-10-16,0.0722,0.826,0.34700000000000003,0.258,0,0.0567,5,0.0916,-10.482999999999999,1,0,0.0324,109.227,1lFIT0oruC3exnGwrfJipY
2020,2020,The Weeknd,Escape From LA,"canadian contemporary r&b, canadian pop, pop",355960,The Weeknd - Escape From LA,2020-03-20,0.168,0.0456,0.40399999999999997,0.524,1,0.00316,5,0.19899999999999998,-8.996,0,70,0.0593,145.74,1sOW4PuG5X3Ie3EXUhAopJ
2020,2020,"Westside Gunn, Joey BadaSS, Tyler, The Creator, Billie Essco",327,,349040,"Westside Gunn, Joey BadaSS, Tyler, The Creator, Billie Essco - 327",2020-04-17,0.6709999999999999,0.8320000000000001,0.42,0.701,1,0.0,1,0.10300000000000001,-7.5820000000000025,0,67,0.33899999999999997,79.71600000000002,5MvCurNMpM3WCCSs40cd37
2020,2020,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,,345241,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka - La Jeepeta - Remix",2020-04-24,0.7859999999999999,0.3,0.815,0.715,1,4.83e-06,4,0.091,-4.65,0,87,0.207,176.007,1mohfLaTJtB2RplHLQVM70
2020,2020,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,,345241,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka - La Jeepeta - Remix",2020-07-24,0.789,0.297,0.8140000000000001,0.7140000000000001,1,4.89e-06,4,0.091,-4.65,0,82,0.207,176.013,6bvfJf4KjonPMuPfGfy3S2
2020,2020,Phoebe Bridgers,I Know The End,"art pop, indie folk, indie pop",344693,Phoebe Bridgers - I Know The End,2020-06-18,0.259,0.324,0.32799999999999996,0.32,0,0.019,1,0.23399999999999999,-10.282,1,66,0.035,111.45299999999999,3cr3oAP4bQFNjZBV7ElKaB
2020,2020,"Master KG, Nomcebo Zikode",Jerusalema (feat. Nomcebo Zikode),,342613,"Master KG, Nomcebo Zikode - Jerusalema (feat. Nomcebo Zikode)",2020-01-24,0.8270000000000001,0.0185,0.88,0.483,0,8.75e-06,1,0.0607,-7.0120000000000005,1,86,0.0504,124.009,2MlOUXmcofMackX3bxfSwi
2020,2020,Mac Miller,Good News,"hip hop, pittsburgh rap, pop rap, rap",342040,Mac Miller - Good News,2020-01-17,0.24100000000000002,0.853,0.794,0.32,0,0.134,1,0.11199999999999999,-12.92,0,77,0.17300000000000001,174.088,1DWZUa5Mzf2BwzpHtgbHPY
2020,2020,Eminem,Darkness,"detroit hip hop, hip hop, rap",337147,Eminem - Darkness,2020-01-17,0.195,0.00998,0.6709999999999999,0.623,1,7.55e-06,2,0.643,-7.1610000000000005,1,70,0.308,75.055,5SiZJoLXp3WOl3J4C8IK0d
2020,2020,ONIGAWARA,secret code,,335533,ONIGAWARA - secret code,2020-09-23,0.386,0.00446,0.54,0.88,0,0.0,8,0.134,-5.612,0,0,0.0325,124.991,4m7pmuicefmD1E0pIFomq6
2020,2020,"Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",,333800,"Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles - PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",2020-06-26,0.6970000000000001,0.0765,0.7929999999999999,0.737,1,0.0,6,0.0747,-4.731,0,81,0.0785,167.96900000000005,7lUdbnz7wsv3C9zzf4WHl9
2020,2020,Mac Miller,Surf,"hip hop, pittsburgh rap, pop rap, rap",330507,Mac Miller - Surf,2020-01-17,0.231,0.754,0.828,0.182,0,0.0706,1,0.15,-13.065999999999999,0,67,0.166,147.279,1kwnxJNVl7cwcU98RvMBaR
2020,2020,"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro",La Cama - Remix,,330240,"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro - La Cama - Remix",2020-03-27,0.865,0.12,0.737,0.8320000000000001,0,0.0,2,0.255,-2.622,0,77,0.0798,173.986,2tGENA8xef0wABdHvyXwv9
2020,2020,"Rauw Alejandro, Dalex, Lenny Tavárez, Farruko, Anuel AA, Sech, Dímelo Flow, Justin Quiles","Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) - Remix",,325692,"Rauw Alejandro, Dalex, Lenny Tavárez, Farruko, Anuel AA, Sech, Dímelo Flow, Justin Quiles - Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) - Remix",2020-08-28,0.738,0.16,0.7879999999999999,0.629,1,0.000828,0,0.0598,-4.727,1,75,0.0883,172.044,3oCghu20Kto5Xcu8Pg0cit
2020,2020,"Russ, Ab-Soul",Who Wants What,,323304,"Russ, Ab-Soul - Who Wants What",2020-11-13,0.293,0.168,0.716,0.8170000000000001,1,0.0,7,0.0914,-4.895,0,54,0.341,85.09299999999998,2z3woIGj8hClFZVq0Hvcwr
2020,2020,"Russ, Ab-Soul",Who Wants What (feat. Ab-Soul),,323304,"Russ, Ab-Soul - Who Wants What (feat. Ab-Soul)",2020-11-17,0.293,0.168,0.716,0.8170000000000001,1,0.0,7,0.0914,-4.895,0,55,0.341,85.09299999999998,3CoeJWLewourwQO1JGL6rT
2020,2020,"Ty Dolla Sign, 6LACK, Musiq Soulchild, Tish Hyman","Your Turn (feat. Musiq Soulchild, Tish Hyman & 6LACK)",,319555,"Ty Dolla Sign, 6LACK, Musiq Soulchild, Tish Hyman - Your Turn (feat. Musiq Soulchild, Tish Hyman & 6LACK)",2020-10-23,0.248,0.18,0.5329999999999999,0.389,0,0.0,0,0.11199999999999999,-9.175,1,67,0.0542,145.894,29zlMCUoFqwWMMTFwY7rTI
2020,2020,Eslabon Armado,24 Horas,"corrido, corridos tumbados, nuevo regional mexicano, sierreno",317363,Eslabon Armado - 24 Horas,2020-07-17,0.48,0.797,0.4920000000000001,0.45299999999999996,0,0.0,7,0.0821,-10.146,1,65,0.0347,128.244,0T8lt51Lvj1OAj750PH6X9
2020,2020,"Future, DaBaby, Drake, Lil Baby","Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",,315346,"Future, DaBaby, Drake, Lil Baby - Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",2020-02-15,0.5820000000000001,0.107,0.81,0.5660000000000001,1,0.0,5,0.122,-8.33,1,67,0.433,142.069,4iiWcajF1fEUpwcUewc464
2020,2020,Arijit Singh,Hoye Jetey Paari,"desi pop, filmi, modern bollywood",312581,Arijit Singh - Hoye Jetey Paari,2020-11-16,0.185,0.245,0.693,0.725,0,6.52e-06,2,0.102,-6.426,1,1,0.0878,123.959,3tZGFwuam4LKjMRuoEC0T1
2020,2020,Chris Stapleton,Cold,"contemporary country, outlaw country",309853,Chris Stapleton - Cold,2020-11-13,0.293,0.0519,0.555,0.505,0,0.00361,1,0.14800000000000002,-7.334,0,67,0.0333,117.48100000000001,24nhOvYX2gk3txBbMzXeUB
2020,2020,Zabawa,Butterfly's Repose,"indie pop, modern indie pop",309080,Zabawa - Butterfly's Repose,2020-03-14,0.0896,0.9740000000000001,0.3,0.0177,0,0.007640000000000002,0,0.106,-27.29300000000001,1,67,0.0422,120.492,36c2NifUp0GDnoOQT5unhR
2020,2020,The Strokes,The Adults Are Talking,"alternative rock, garage rock, modern rock, permanent wave, rock",309053,The Strokes - The Adults Are Talking,2020-04-10,0.65,0.0116,0.593,0.7490000000000001,0,0.10800000000000001,5,0.314,-5.671,1,71,0.0475,164.96099999999996,5ruzrDWcT0vuJIOMW7gMnW
2020,2020,System Of A Down,Protect The Land,"alternative metal, nu metal, rap metal",307645,System Of A Down - Protect The Land,2020-11-06,0.248,9.2e-05,0.4320000000000001,0.8859999999999999,0,4.74e-05,8,0.33799999999999997,-3.991,1,76,0.0341,76.04,11ajcVj3qSyyMPUpTJUP3y
2020,2020,"Jhay Cortez, Anuel AA, J Balvin",Medusa,,305333,"Jhay Cortez, Anuel AA, J Balvin - Medusa",2020-02-05,0.38299999999999995,0.19399999999999998,0.8859999999999999,0.604,1,3.15e-06,0,0.107,-7.2929999999999975,1,75,0.20800000000000002,98.023,3qM0vBxIe4VUbK0Z0smuVP
2020,2020,J. Cole,The Climb Back,"conscious hip hop, hip hop, north carolina hip hop, rap",304640,J. Cole - The Climb Back,2020-07-22,0.287,0.0398,0.61,0.569,1,0.0,10,0.337,-9.447000000000001,0,74,0.345,81.40899999999998,0FlfN5cbUUpIHCRH8X1M44
2020,2020,"Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin",China,,301714,"Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin - China",2020-05-29,0.608,0.0846,0.7859999999999999,0.8079999999999999,0,0.00028900000000000003,7,0.0822,-3.702,1,72,0.0881,105.029,0KkIkfsLEJbrcIhYsCL7L5
2020,2020,The Weeknd,King Of The Fall,"canadian contemporary r&b, canadian pop, pop",301595,The Weeknd - King Of The Fall,2020-09-25,0.20800000000000002,0.10099999999999999,0.585,0.757,1,0.0,4,0.273,-4.752,0,68,0.0599,78.018,7o3Mcis1uKcYDuuJD1W0Rm
2020,2020,"Frédéric Chopin, Ivan Moravec","Mazurkas, Op. 50",,301013,"Frédéric Chopin, Ivan Moravec - Mazurkas, Op. 50",2020-10-23,0.179,0.9940000000000001,0.326,0.013000000000000001,0,0.929,1,0.0841,-30.094,0,20,0.0379,134.438,0CoDwPZiRjCc0m1qlqrv2u
2020,2020,"H.E.R., A Boogie Wit da Hoodie, Chris Brown, Pop Smoke","Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",,296011,"H.E.R., A Boogie Wit da Hoodie, Chris Brown, Pop Smoke - Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",2020-01-17,0.17,0.0145,0.815,0.513,0,0.000102,1,0.14,-8.363,1,76,0.244,96.98200000000001,6MO2bfLHKykUgCChFdw91H
2020,2020,"Bad Bunny, Jowell & Randy, Ñengo Flow",Safaera,,295177,"Bad Bunny, Jowell & Randy, Ñengo Flow - Safaera",2020-02-28,0.685,0.0103,0.607,0.8290000000000001,1,0.0,2,0.107,-4.074,1,85,0.379,96.17200000000001,2DEZmgHKAvm41k4J3R2E9Y
2020,2020,"Rauw Alejandro, Zion & Lennox, Mr. Naisgai, The Martinez Brothers",Química (feat. The Martinez Brothers),,295082,"Rauw Alejandro, Zion & Lennox, Mr. Naisgai, The Martinez Brothers - Química (feat. The Martinez Brothers)",2020-11-13,0.466,0.0193,0.581,0.7909999999999999,1,0.0101,1,0.0765,-2.99,1,68,0.157,119.986,7IZn95vTYrhHRbFmZsdD2A
2020,2020,Taylor Swift,betty,"dance pop, pop, pop dance, post-teen pop",294521,Taylor Swift - betty,2020-07-24,0.502,0.6,0.593,0.377,1,0.0,0,0.0976,-8.761000000000001,1,76,0.0253,95.939,5kI4eCXXzyuIUXjQra0Cxi
2020,2020,"Farruko, Sech, Myke Towers, Jay Wheeler, Tempo",La Tóxica (feat. Jay Wheeler & Tempo) - Remix,,294240,"Farruko, Sech, Myke Towers, Jay Wheeler, Tempo - La Tóxica (feat. Jay Wheeler & Tempo) - Remix",2020-10-21,0.604,0.102,0.727,0.6920000000000001,0,1.07e-06,9,0.0562,-3.25,1,79,0.10400000000000001,92.01899999999999,4gChz67rTHfVzKCZAHsifM
2020,2020,Marlon D,I Hate You Love,,294217,Marlon D - I Hate You Love,2020-05-03,0.672,0.136,0.324,0.637,1,0.0,4,0.163,-8.247,0,0,0.305,77.204,3ZF1LsZgVTmqZkvOjGEFZC
2020,2020,"Spillage Village, JID, EARTHGANG, Ant Clemons",Baptize (with JID & EARTHGANG feat. Ant Clemons),,293874,"Spillage Village, JID, EARTHGANG, Ant Clemons - Baptize (with JID & EARTHGANG feat. Ant Clemons)",2020-09-25,0.512,0.187,0.669,0.667,1,0.0,6,0.172,-7.028,0,66,0.36200000000000004,77.985,5zWOqc9si4XnemdxZH4WGG
2020,2020,Ozzy Osbourne,Crazy Train,"album rock, birmingham metal, hard rock, metal, rock",293183,Ozzy Osbourne - Crazy Train,2020-09-18,0.521,0.408,0.45399999999999996,0.9129999999999999,0,0.000271,9,0.248,-4.008,1,77,0.107,137.688,7ACxUo21jtTHzy7ZEV56vU
2020,2020,Sia,Courage to Change,"australian dance, australian pop, dance pop, pop, pop dance",292656,Sia - Courage to Change,2020-09-24,0.11,0.0927,0.307,0.606,0,0.0,11,0.35700000000000004,-5.567,0,78,0.0347,78.828,2MbgQKWhoii8bqsMBWWWgA
2020,2020,Epic Soundscapes,Heavy Rain & Gentle Thunder,sound,291999,Epic Soundscapes - Heavy Rain & Gentle Thunder,2020-02-23,0.00413,0.0111,0.12300000000000001,0.7659999999999999,0,0.925,4,0.46,-20.62,1,67,0.0682,98.164,0ZHTPz5fqG9mAqqdMPCaQ6
2020,2020,Bring Me The Horizon,Parasite Eve,"melodic metalcore, metalcore, uk metalcore",291813,Bring Me The Horizon - Parasite Eve,2020-06-25,0.23199999999999998,0.0289,0.589,0.797,1,4.35e-06,9,0.38299999999999995,-5.4639999999999995,1,73,0.15,102.48899999999999,5OxclJsdFESni44YlpNpkR
2020,2020,Bring Me The Horizon,Parasite Eve,"melodic metalcore, metalcore, uk metalcore",291813,Bring Me The Horizon - Parasite Eve,2020-10-30,0.23199999999999998,0.0289,0.589,0.797,1,4.35e-06,9,0.38299999999999995,-5.4639999999999995,1,73,0.15,102.48899999999999,36xBFaVGjqm7le8CTHytUj
2020,2020,Miley Cyrus,Zombie (Live from the NIVA Save Our Stages Festival),"dance pop, pop, pop dance, post-teen pop",290768,Miley Cyrus - Zombie (Live from the NIVA Save Our Stages Festival),2020-10-23,0.32299999999999995,0.000206,0.40700000000000003,0.872,0,0.0451,7,0.127,-5.001,1,71,0.0354,164.0,6IsiCdn42x5fGWTUqkyDwj
2020,2020,Taylor Swift,epiphany,"dance pop, pop, pop dance, post-teen pop",289749,Taylor Swift - epiphany,2020-07-24,0.113,0.731,0.354,0.267,0,0.00040199999999999996,1,0.0858,-13.69,1,71,0.0281,94.219,08fa9LFcFBTcilB3iq2e2A
2020,2020,Curtis Matheson,The One That Got Away (2017),,289733,Curtis Matheson - The One That Got Away (2017),2020-10-20,0.871,0.5429999999999999,0.56,0.732,0,0.47100000000000003,7,0.0901,-6.257999999999999,0,0,0.0404,80.02199999999998,39w1ZJuUIVK5A8xIN9OSL4
2020,2020,Mac Miller,Right,"hip hop, pittsburgh rap, pop rap, rap",287871,Mac Miller - Right,2020-03-19,0.475,0.804,0.682,0.281,0,0.359,5,0.106,-14.267000000000001,1,68,0.126,82.954,165cwz4wGlGz0uDBhxdKLY
2020,2020,"Gucci Mane, OJ Da Juiceman, Yo Gotti",Bricks (feat. OJ & Yo Gotti),,285727,"Gucci Mane, OJ Da Juiceman, Yo Gotti - Bricks (feat. OJ & Yo Gotti)",2020-11-19,0.32799999999999996,0.0524,0.8320000000000001,0.537,1,0.0,9,0.043,-6.537000000000001,1,42,0.331,148.047,1afLYnLfOCsuW1S1O6WJh6
2020,2020,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),,285634,"Taylor Swift, Bon Iver - exile (feat. Bon Iver)",2020-07-24,0.152,0.778,0.298,0.38,0,5.6200000000000004e-05,6,0.11,-8.426,1,82,0.0287,75.602,4pvb0WLRcMtbPGmtejJJ6y
2020,2020,"Kodak Black, Jackboy, Tory Lanez",Spain (feat. Tory Lanez and Jackboy),,285531,"Kodak Black, Jackboy, Tory Lanez - Spain (feat. Tory Lanez and Jackboy)",2020-11-11,0.155,0.0306,0.882,0.644,1,0.0,5,0.0956,-7.721,1,65,0.11699999999999999,133.031,4UM5mQPf6WKvmlSa1UwFrR
2020,2020,"Kodak Black, Jackboy, Tory Lanez",Spain (feat. Tory Lanez and Jackboy),,285531,"Kodak Black, Jackboy, Tory Lanez - Spain (feat. Tory Lanez and Jackboy)",2020-11-10,0.126,0.0249,0.879,0.61,0,1.95e-06,5,0.0957,-7.972,1,33,0.158,133.07299999999998,4DUw48tjxEZUEjUV102jcl
2020,2020,Junior H,La Vi Llorar,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",285156,Junior H - La Vi Llorar,2020-09-02,0.243,0.768,0.47100000000000003,0.293,0,0.00824,11,0.0981,-8.47,0,71,0.0313,140.056,3G8WaQkwVSwlcDGRHniG3w
2020,2020,Doja Cat,Freak,"la indie, pop",284480,Doja Cat - Freak,2020-08-07,0.373,0.0969,0.688,0.716,1,0.0,7,0.0989,-5.702000000000001,1,79,0.0385,116.912,3aA6xB0tOilDDX17fIJ0Bl
2020,2020,"Trippie Redd, PARTYNEXTDOOR",Excitement (feat. PARTYNEXTDOOR),,283285,"Trippie Redd, PARTYNEXTDOOR - Excitement (feat. PARTYNEXTDOOR)",2020-10-30,0.0391,0.0194,0.44299999999999995,0.536,0,4.24e-05,4,0.1,-8.187000000000001,0,72,0.0378,121.96700000000001,7FullO2NDkyvxLuxYVKINa
2020,2020,"Trippie Redd, PARTYNEXTDOOR",Excitement,,283270,"Trippie Redd, PARTYNEXTDOOR - Excitement",2020-05-15,0.0384,0.0263,0.474,0.6809999999999999,0,4.2700000000000015e-05,4,0.0972,-3.4730000000000003,0,79,0.038,121.96,3WnTQDd9A3bpBfzCziElU9
2020,2020,The Weeknd,Faith,"canadian contemporary r&b, canadian pop, pop",283227,The Weeknd - Faith,2020-03-20,0.128,0.612,0.375,0.605,1,0.0448,0,0.147,-7.268,0,70,0.0729,175.946,3orEOtd8CPL8GFlpRpKuoE
2020,2020,"Freddie Gibbs, The Alchemist, Tyler, The Creator","Something to Rap About (feat. Tyler, The Creator)",,282560,"Freddie Gibbs, The Alchemist, Tyler, The Creator - Something to Rap About (feat. Tyler, The Creator)",2020-05-29,0.41200000000000003,0.469,0.406,0.524,1,3.95e-06,5,0.11699999999999999,-11.071,1,66,0.255,56.04600000000001,5OkYfk72CNL8XLqa3gp9q7
2020,2020,Beyoncé,BLACK PARADE,"dance pop, pop, post-teen pop, r&b",281273,Beyoncé - BLACK PARADE,2020-06-19,0.0611,0.00337,0.8240000000000001,0.555,1,6.42e-06,1,0.217,-5.817,1,69,0.05,120.00200000000001,2qzUpSVI4NnPyWxbXwumTj
2020,2020,"Gucci Mane, Ludacris, Lil Kim",Freaky Gurl (feat. Ludacris and Lil Kim) - Remix,,280987,"Gucci Mane, Ludacris, Lil Kim - Freaky Gurl (feat. Ludacris and Lil Kim) - Remix",2020-11-19,0.57,0.00587,0.7879999999999999,0.685,1,0.0,0,0.0924,-5.396,1,38,0.102,147.116,6MoYWEy1AZogVM1ndgaWCb
2020,2020,"Future, Lil Uzi Vert",Patek,,280666,"Future, Lil Uzi Vert - Patek",2020-11-13,0.134,0.00301,0.8009999999999999,0.596,1,0.0,1,0.162,-4.72,1,57,0.0534,120.02799999999999,3f9RZbFJrmttvXYwiwqDlb
2020,2020,"Future, Lil Uzi Vert",Patek,,280666,"Future, Lil Uzi Vert - Patek",2020-11-12,0.147,0.00275,0.799,0.591,0,0.0,1,0.162,-4.899,1,21,0.0536,120.016,3W2ObNPYdHcuVXQKjYhXkW
2020,2020,"Future, Lil Uzi Vert",Patek,,280666,"Future, Lil Uzi Vert - Patek",2020-07-30,0.134,0.00301,0.8009999999999999,0.596,1,0.0,1,0.162,-4.72,1,77,0.0534,120.02799999999999,76MjtLfZoTNc3BDqUVjuRH
2020,2020,Gucci Mane,Go Head,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",280111,Gucci Mane - Go Head,2020-11-19,0.381,0.508,0.784,0.348,1,0.0,1,0.154,-15.193,0,36,0.34299999999999997,87.53399999999998,62hFTvTNmb8i2yYSJGdrgR
2020,2020,ONIGAWARA,Alice,,279240,ONIGAWARA - Alice,2020-09-23,0.805,0.046,0.593,0.9279999999999999,0,0.0,2,0.203,-6.254,1,0,0.0389,134.996,7uwmHYaO61K3C6mmmUehPm
2020,2020,"Internet Money, Anuel AA, Gunna, Don Toliver, NAV","Lemonade (feat. Anuel AA, Gunna, Don Toliver & NAV) - Latin Remix",,278454,"Internet Money, Anuel AA, Gunna, Don Toliver, NAV - Lemonade (feat. Anuel AA, Gunna, Don Toliver & NAV) - Latin Remix",2020-11-20,0.502,0.294,0.795,0.631,1,0.0,1,0.111,-5.8320000000000025,0,63,0.0825,139.975,4EZ1JcbxfbVwuQRDJFUrzK
2020,2020,Gucci Mane,Wasted - Remix,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",278387,Gucci Mane - Wasted - Remix,2020-11-19,0.447,0.0167,0.623,0.723,1,0.0,5,0.0986,-4.081,1,41,0.23800000000000002,155.112,16jNlLzEhCMu8FNfZDI4OF
2020,2020,Eslabon Armado,Baby,"corrido, corridos tumbados, nuevo regional mexicano, sierreno",278073,Eslabon Armado - Baby,2020-04-06,0.72,0.366,0.642,0.607,1,0.0,5,0.0875,-8.766,0,70,0.0338,105.39299999999999,3lbCkWmaQKphoT2ZWdQrQs
2020,2020,Junior H,1004 Kilómetros,"corrido, corridos tumbados, nuevo regional mexicano, regional mexican, sierreno",277167,Junior H - 1004 Kilómetros,2020-04-03,0.521,0.6709999999999999,0.6509999999999999,0.5670000000000001,1,0.000373,11,0.126,-6.477,0,69,0.0301,96.845,0pt0wjZNeFOMIeCudmXRrl
2020,2020,Porte Diferente,Rosas,"corrido, corridos tumbados, nuevo regional mexicano, sierreno",277159,Porte Diferente - Rosas,2020-10-02,0.9390000000000001,0.16699999999999998,0.845,0.5760000000000001,0,0.0,4,0.0609,-5.558,1,65,0.0347,95.086,4U2uNBV34fNAKHZx3xwdVK
2020,2020,Gucci Mane,Chicken Talk,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",276907,Gucci Mane - Chicken Talk,2020-11-19,0.355,0.0558,0.7609999999999999,0.524,1,0.0,2,0.361,-7.729,1,37,0.161,154.039,1lTcdZR0FGO0RyZMpsDDdL
2020,2020,"Daddy Yankee, Anuel AA, Kendo Kaponi",Don Don,,275893,"Daddy Yankee, Anuel AA, Kendo Kaponi - Don Don",2020-09-11,0.6559999999999999,0.285,0.838,0.8190000000000001,1,6.3e-05,5,0.22399999999999998,-4.681,0,86,0.21100000000000002,105.027,3kml9ZdpT7UYk1ugkjqOzt
2020,2020,Chris Stapleton,Joy Of My Life,"contemporary country, outlaw country",274520,Chris Stapleton - Joy Of My Life,2020-11-13,0.39799999999999996,0.223,0.63,0.485,0,0.0535,3,0.10300000000000001,-8.955,1,67,0.0299,149.23,4EuaDcxHmHKS6gZ5iuGba0
2020,2020,"Future, Lil Uzi Vert",Stripes Like Burberry,,274313,"Future, Lil Uzi Vert - Stripes Like Burberry",2020-11-12,0.691,0.17300000000000001,0.755,0.5920000000000001,0,0.0,9,0.139,-7.8660000000000005,0,24,0.159,143.982,1gNldvURp0lvEywvtfnDZq
2020,2020,"Future, Lil Uzi Vert",Stripes Like Burberry,,274313,"Future, Lil Uzi Vert - Stripes Like Burberry",2020-11-12,0.691,0.17300000000000001,0.755,0.5920000000000001,0,0.0,9,0.139,-7.8660000000000005,0,49,0.159,143.982,2TsnR4NwuDcrzqjp7gnmva
2020,2020,"Future, Lil Uzi Vert",Stripes Like Burberry,,274313,"Future, Lil Uzi Vert - Stripes Like Burberry",2020-11-13,0.706,0.21600000000000005,0.758,0.574,1,0.0,9,0.14400000000000002,-7.8329999999999975,0,77,0.217,144.08100000000005,6lt8iodSkYWEV0ifKCSlfg
